text,label
— og af den grund hader du mig nu saaledes at du lukker den sidste bom som haabet havde ladet staa aaben og driver mig til at blive en selvmorder,0
ikke den naturligste ting af verden at flønt man arbejder mens det er dag saa maa der dog komme en nat da man ikke kan arbejde er det ikke velsignet at den trætte kan finde hvile og den fremmede komme hjem til sit eget land “,0
korsikaneren vendte sig imod hende og tilkastede hende et lynende hadefuldt blik der bragte florence til bævende at vige tilbage,0
maatte slandse inez byiede hovedet og græd en pavse opstod na var den myrke hvælving kun oplyst af lampens svage stær og havets sknulpen var den eneste lyd som afbryd stilheden —,0
par huse foran var en sammenstimlen af nogle folk som førte et meget heftigt skjænderi og paa een gang hørte de den ejendommelig klaskende lyd af et par slag og saae næsten samtidig to mænd vælte sig med hinanden paa jorden,1
han fik en fortrinlig anbefaling og modtog 90,0
torvet havde et lejragtigt præg med de lave baraklignende bygninger og de snorlige stræder derimellem men der herskede en støj og et spektakel som stærkt kontrasterede mod tavsheden paa et saadant sted højrøstet tale skændsmaal tilraab til dyrene blandede sig med hidsige studebrøl ængstelig lammebrægen og søvnig kalvebrummen og folk,1
» saah « sagde sejr,0
han faae hvor hun kjæmpede med den usle angriber og i sin harme hævede han spydet » og rammede snyde saaledes at han uden at give en lyd fra sig slyrtede til jorden,0
i værelset der var meget rummeligt stod der i midten et langt bord beklædt med grønt klæde ved dette bord sad der foruden ahlefeldts ven frederik knuth tre persøner med hvilke vi ville gjøre vøre læsere bekjendt,0
og vil ha ’ e den samme kraftfodring det er sandelig ikke saadan fru oberst det er det ikke »,0
og fortvivlelse i hjertet da smahl og hans hustru vare ene sad de længe tause ved hinandens side hensunken i de mørke tanker,0
— hende selv,0
„ ja kom ska ’ vi ha os en svingom “ udbrød marius og tog meisteren om livet „ søng drea “,0
temmelig barst tone,0
« du skulde først se at sove rusen ud » så ory og drejed sig uvillig paa bænken « tungen slaar jo klik for dig »,0
— farvel arenta sagde han og giv mig en lille plads i din erindring,0
andré haltede frem og tilbage mellem træernes skygger — frem og tilbage af og til standsede han for at lytte men ingen lyd hørtes,1
standse ilden der slog ud af alle taarnets,0
« sine er ute og venter på deg dette er jaggu iåkt af deg » reiersen stod og følte sig for efter sivert oppe ved hodegjærdet nu fik han fat i hans skulder,0
rasmus med taarer i øinene,0
fra ham hun havde ikke i mange dage seet præsten hun syntes at hun længtes efter ham maaskee vilde han kunne fortælle noget om graafeldt thi han korresponderede jo med hans ven ja vennens navn huskede hun ikke,0
men nu greb prostinden ind og var in persona henne hos de opførende jess maatte klappe af og slutte cotillonen ikke sandt frøken gjedde i derinde i byen er ikke vant til at slutte baller paa denne tid af døgnet spøgte hun,0
og larsen bøiede sig ligesom de fleste mennesker ærbødigt før guldkalven,0
h j greensten,0
vilhelm omfavnede bertha og sagde,0
nei paa det lav mo er suse ban bliver nok snart rask igjen naar ban blot vilde lade være af drikke saa meget,0
bispen saa ’ koldt paa ham med et udtryk der i det hele ikke tydede paa forelskelse » de skal ingen ulejlighed gjøre dem « svarede han kort » hr müller véd at tiden er berammet til klokken ti den mangler endnu et minut lad os gaa ind «,0
han greb kniven og stod i begreb med at springe ind paa aron da man hørte en sagte lyd af fodtrin ovenfor sand og stene raslede ned derefter fulgte et menneske aron foer iveiret hans øine mødte ralf tinguka traadte overrasket et skridt tilbage i hulen,1
stille som en forbryter ved de trygge lyd fra det regelrette han skulde ikke ha inlat sig på dette,1
« hvad er det er de syg » og strakte sine hænder ud mod hende,0
fra denne plads kunde han nemlig oversé hele det vidtløftige bygningskomplex lige ned til ishuset og den yderste smedje og opfange hver mindste lyd dernede fra lige til hvæset af kattene der gik og parrede sig langs lade væggene i fyrretyve aar havde han siddet her og vogtet denne helligdom,1
naar arvid traf emmy malm var vistnok alt som før mellem dem selve den dobbelte indflydelse hvorunder han var skuffede hende noget idet hans væsen overfor hende ikke var uden varme,0
færdsel og liv dens larm og tummel var forstummet og medens solens fulde lys faldt ned ide nysfeiede gader saaes kun hist og her enkelte pyntede herrer og damer eller en flok bo rn som i en gadcdor viste og beundrede hinandens søndagsstads,1
lyttede med stor opmærlsæmhed da han tav syntes abekatten at den burde ogsaa være interessant og underholde dem og nu begyndte den at gestikulere med hoved arme og ben og at udstøde nogle uartikulerede lyd som den ledsagede med de forfærdeligste grimasser for ret tydelig at forklare hvad den mente,1
« gerson » for det ud af william,0
— det kan jeg ikke,0
da gik paula hen foran kathedret » maa jegtale hr doktor «,0
og saa rullede kragh bort i trav,0
uslingen havde sikkert ikke ladet sig rulle ned i afgrunden dersom han havde set den sikkre død for sig,0
en underlig raslende lyd oppe paa loftet over kammeret det lød som om nogen var i færd med at maale korn i en sæk deroppe efter at lyden havde vedvaret i nogen tid knagede loftet som om der var nogen der oppe paa hosesokker thi trinene kunde palle ikke høre,1
sam anstrængte forgjæves sine øine,0
du drejer hovedet fordi du hører sporvognen komme raslende og ringende og du husker pludselig paa noget du skal have besørget paa vejen,1
den gode mand var ingen ven af veklage suk og lignende udbrud som viola opvartede ham med og han begyndte at overveie om ikke det vilde være det fornuftigste at tage sin tilslugt til opium,0
den gamle udbredte sig over hr hvits fortræffelighed over hvad alle sognets beboere havde gjort for dem og var saa vidtløftig i sine forklaringer at nancy og mary havde stor vanskelighed ved at holde opmærksomheden vedlige,0
der var stille og højtidsfuldt i skoven ikke en vind rørte sig ikke en lyd af menneskelivet udenfor hørtes det var som stod hun i et tempel og dog ogsaa i lønkamret uvilkaarlig sank hun paa knæ „ giv mig kjærlighed giv mig visdom og brug mig saa herre og ham,1
han og de andre der sled sig op i døgnets smaating udførte egentlig kun den støjende musik,1
hun fremførte disse ord i en stedse voxende lidenskabelig heftighed,0
jeg læser aldrig noget af det aldrig — mer sukker de skaal ah “,0
fra logen blev der raabt paa berg og han gik gennem gangen glade frøkner fløj forbi ham og indenfor knaldede propper en dør til en loge blev revet op og ud lød stemmer støj og musik som én tummel,0
og syttende maj,0
” sidste nyt fra i dag ” hej ” en avis til cyklisten,1
par “,0
» jeg kan godt begynde strax « svarede jens peter,0
» jo men — — «,0
paa første bænk kom han for at se fru baltzer havde han næsten lire timer at vente og imedens skulde baltzer vise ham hvad han baltzer formaaede,0
„ det var netop dem jeg tænkte paa frøken agnete — det vil sige “,0
the værs ’ god »,0
— jeg elsker dig,0
» ja hvad skulde han i den gamle stue «,0
som i mit hjerte har samlet sig og i mit mæle…,1
— naa og de robert sagde jackson og rakte haanden frem er de mere vred paa mig jeg forsikrer dem at jeg i deres sted vilde være uhyre velvillig i min lykke lykken har jo ord for at gjøre blid — jackson du har saaret mig i det bedste jeg,0
tæt inde under en af stenens fremspringende kanter saa jeg omtrent en snes mindre stene de havde alle en mere eller mindre hul form det var kar dannede af naturen,0
det løfte af dem at lisette ikke maatte tage med paa ballet før at varte op men at hun skulde tage med før at deeltage i dandsen og sidde med til bords som de øverste gjæester,0
hun forblev lige tavs,0
in ragni hadde nætop fåt sin pæls på og kænte sig omfavnet bakfra gav et skrik og så op nej som der blev glæde og karl som stor borti en krok og strævde med storstøvlerne — uten et ords lyd fik han dem av igæn skinklæderne også kastet så benene,1
inde i billardværelset var der støj og latter man spillede efter prop og unge og gamle deltog,1
en aften sad erik holmberg alene i sin stue og studerede et øjeblik løftede han sit øje fra bogen for at skrue lampevægen op da syntes han han hørte en sagte kradsende lyd og hvisken tæt uden for den lave stueetages vinduer han lyttede jo der var noget der puslede,1
men er det ikke mærkeligt,0
og da hun frekventerede en af de bedre skoler i byen fik hun en undervisning der var langt bedre end børn i hendes omstændigheder ellers plejede at faa,0
er her hver dag og nat det var du aldrig før «,0
stille var der som dybt i en grav kun den ensformige lyd af de fnuglette regndraabers fald var at høre som en næsten umærkelig stadigt hendøende stadigt begyndende hvisken hist bag de vædeglindsende stammer,0
de to unge mennesker lod atter deres blikke hvile paa hinanden og samtalen kunde ikke fortsættes førend hun paany havde rødmet og han paany havde maattet gjøre en ufrivillig pavse,0
man bragte et sværd,0
indenfor lyd svage skrig,1
en skjæbnesvanger beslutning,0
„ gid han vilde saa var det hele forbi — men tys nu hører jeg larm ikke sandt frantz “,0
skaden satte sig paa stærkassen pikkede paa laaget og gav lyd som en stæremoder og naar de graadige unger efter sædvane strakte deres grimme gab op mod hullet — vips op med dem bort i et skadenæb — til føde for en skadeunge ræven aad fasanens unger fasanen pikkede de,1
om efteraaret fik einar engagement han og betty rejste sammen for at svinge sig over scenerne i fremmede landes store byer,0
der kom et støiende selskab af unge studenter forbi og straks efter en gammel synder med et fruentimmer under armen — ja vidste dere hvem jeg er og hvor jeg har været men det er der ingen som ved — ingen i hele verden,1
„ ja i troer nu altid at jeg er saa rar moer — er i ikke snart færdig med hoserne “,0
der stod kun anders wedel en udvei tilbage og til at udfinde den udkrævedes ikke nogen stor opfindsomhed,0
de hæsligste billeder af hvad der vil komme jeg sover snart ikke nogen nat en naturlig søvn som tidligere efter en travl dag men vækkes ved den mindste lyd der faar mig til at fare sammen eller er nær ved at kvæle mig bestandig gaar jeg i feber og gyser,1
„ aa sig ikke det “ — afbrød hun stammende „ jo lad mig dog have lov til at sige dem “,0
latter var utænkelig,0
med spidsen af sin kaarde løftede saintlambert peignoiren op der var falden paa gulvet,0
— i det samme hørte jeg støj ude paa peronen og lyd af stemmer en brusen der igen tav og saa en piben der skar gennem larmen dørene bleve slaaede op og der raabtes højt jeg forstod at der var et tog som skulde gaa og forsøgte at rejse mig,1
„ jeg beder dem om tilgivelse “ gjenmælede thompson „ deres søn har ønsket mit selskab og e « samtale «,0
hun lukkede øjnene lidt til saa saa ’ hun atter frem,0
vandring og saae tankefuld paa den da vaktes hun af en svag lyd af en knirkende dør en lille skikkelse kom frem og styrtede sig henimod hende den greb om hendes knæe trykkede sit hoved imod dem og brast i convulsivisk graad,0
» hjælp « — vilde det blot begynde at lyne saa han kunde se om der var hjælp at vente for en time siden havde gøteborgsdampskibet passeret her nu var der intet dampskib at vente han hørte ingen anden lyd end vind og sø og torden det blandede sig sammen til en,1
„ o ja vist kan du tvivle derom jeg forstaaer alt hvad der hører med til jarlstads lykke du er saa stor saa elskelig jeg er en lille tosse som ingenfing veed det mærker jeg nok menjjeg er ung og jeg vil gjerne lære — søde moder siig mig hvad,0
musikken den forekom en ufornødent stærk og overflødigt støjende der var jo endnu intet snakkende pludrende publikum at overdøve,1
og stormen sagtnede regnen forstummede denne lyd fyldte hele rummet,1
schulkze tog en rask beslutning,0
bedstefader sædvanligt døer længe før sit barnebarn “,0
i at tie med den slags unødvendige venlighed,0
kredsende svalers skrig og de sagtelig puslende lyd af river og vandkander og folks stille snakken rundt om i de mørknende haver fyldte hans øre laa han og skrev annas navn i luften — gang efter gang — skrevet og slettet og skrevet paany,0
telegrafen prikkede uafladelig,1
— jeg forstaaer ikke rigtig munken sagde signor padua da han var ene han maatte jo have mere fordel af af formaa hende til af gaa i kloster naa maaske han føler sympathi for mig altsaa om ofte dage,0
et skrig et enstemmigt skrig af forfærdelse og rædsel lød fra de tilstedeværendes fra sørensens brauns v plessens og balladekatrines læber saa blev der dødsstille i værelset,1
tolvfe capifel,0
— jeg er komnien for af tale om en vigtig sag jeg mener det godt med dig klingsey — det mente du vel ogsaa den gang da du afslog min bøn om et laan jules,0
ind i den samme skolebygning hun hundrede og hundrede af gange var gaaet ind som barn og i hvilken hun kendte hver krog hver lyd hver lugt hver stemning læse med de samme lærerinder hun allerede den gang havde afluret hver stemmeklang hver bevægelse,1
„ og dette andet er “,0
den lune luft var fyldt med lyd af sporvognes hjulskuren og bjælderinglen og dønnet af mange lødder og mange munde,1
„ saa sagte saa sagte “ svarede den anden „ gjør ingen larm men kom og hjælp mig “,1
den unge europæer traadte et skridt tilbage og betragtede dem forundret,0
jo bøie sig for om man vil frem i verden saaledes gjorde jeg sidst da vi taltes sammen men jeg tænkte som saa vinden kan snart dreie sig og det er maaske bedst at du nu bærer dig ligesaadanne ad se der er nu støvlerne som du før rar saa,0
tante agathe er der i huset hun er ret net af en pige paa omtrent 38 aar,0
„ o dersom jeg havde siddet i kongens raad “ udbrød han heftig „ da skulde piben have faaet en anden lyd jeg har ikke været vant til at lade fjenden pryde sig med mine fjer,0
— 20 dollars raabte sir buttli der forfulgte ham,0
det sidste kunde annette meget godt forstaa,0
men tro det var jo netop det han ikke kunde han kunde ikke tro — han maatte vide vist og ikke paa en gisning efter løse skriftord eller theorier,0
— « saa maa du tøv ’ lidt til je kan fly dig no ’ en ludovika » —,0
løvenstjerne åndede lettet,0
„ jeg har grunde — “,0
hr timme lagde øret til døren der hørtes ikke en lyd derinde han bankede paa gjentagne gange men alt forblev slille huset syntes ubeboet,0
natten var mild som en nat i juni og » nationals « musik lød vidt frem forbi frihedsstøtten,1
„ sagde han at jeg — — “,0
eller skyndt sig forbi,0
„ fordi jeg befinder mig bedst i ungkarlestanden mine tilbøieligheder have ikke forandret sig med aarene jeg “,0
i et nu var det sket ikke en klage ikke en lyd var kommen over hans læber men bagved lød der et skrig som af en stemme der længe havde været skrøbelig og nu brast i fortvivlelse,1
» bladene tale dog et mandigt tillidsfuldt sprog og stole paa folkets offervillighed « sagde jonas,0
— en klirrende lyd op gjennem i53 vinduet fra sporvognsklokkerne det eneste hørlige iden tunge sne som man kæmper sig gjennem fodgængere og heste,1
den ene herre ester den anden forsvandt og tilsidst stod harry alene,0
nu horer hun en mægtig susen i luften og bag ved sig horer hun atter musik men denne gang er det en dovende musik næsten kvælende med trommer og piber og den melodi de spiller hvis det forresten kan kaldes en melodi er saa skurrende og disharmonisk som man kan tænke sig,1
— jeg havde min s ’ æl og salighed i tankerne allerede opsat deres testamente til fordel for byens ugifte jomfruer sagde gormsen vittigt nu får piven en anden lyd — men hva ’ pokker man kunde jo ha ’ tænkt det — de kunde ikke få lov at gå i fred med deres,0
et par øjeblikke herskede tavshed i samtalen og man hørte kun den kradsende lyd af vilhelmines pen som forsynede papiret med følgende underskrift,0
„ og don mas “,0
udenfor doktorboligen for fenris gøende imod dem men standsede pludselig med logrende hale og strax efter kom kai løbende for at se hvad der var paa færde,0
en diament sælges — anvisning deponeres — fred,0
„ hvor kan du sige sådan noget der er ingen jeg holder så meget af som af dig “,0
lyd fra hundreder af stemmer mellem hvilke en massiv 341,0
„ saa har visamme reiseroute hvis de tager lige herfra til paris “,0
ud « staaende i klump foran teltene med piber og hænderne gravet ned i bukselommerne en karl gik frem,0
— nu dei er da ikke saa slemtudbrød han — men damen er en nonne,0
nu vi faar at se ad,0
„ hvis du vil gjøre regning paa at jeg skal tie saa lyd mit ord “,0
bladhandlerkrøblinge laser men glade gemytter,1
han hævede hænderne imod lodsen som betragtede ham med et haardt og strengt blik — jeg har intet at tilgive dig men har du begaaet nogen synd saa gud være dig naadig i det samme brød en bølge ind over skibet og rev ib bort med sig,0
samme dags eftermiddag var olietryksmanden og jørgensen i besøg hos fru kristensen hun fortalte dem da selvfølgelig historien om denne sin ny ungdommelige for ikke at sige drengeagtige tilbeder,0
for enden af salen,0
kjcere jean sagde hun med en inderlig gleede gud fle lov at du atter er fri hvorledes er det gaaer til vi have ikke hørr en smule til dig philip har tidt talt om dig men han veed endnu ikke ar det var dig ver forsøgte a,0
— ja det asen er ikke til at komme ud af det med,0
— og jeg har noget at meddele eder frøken tove,0
det var ham der ved at sløde i en fløjte havde frembragt hin lyd,1
bid 16 hirsch pleiede virkelig hvad hermine var uvidende om af aflægge hende et besøg hver nat naar hun sov og denne gang havde hun endog en særlig grund dertil,0
„ du maa gaae til balletten ved den er der en dandseskole hvori børn antages og oplæres til dands maaske du kan finde optagelse deri men du er dog maaskee desværre allerede for gammel dertil “,0
paa gangen,0
— ellevehundrede svarede adolf blot,0
speilel ikke helt igjen,0
„ deri giver jeg dem fuldkommen ret men vort bekendtskab er paa begge sider saa nyt at en smule garanti maa ansees for at være særdeles ønskelig “,0
der opstod en pause som blot blev afbrudt af „ granvedens “ knittren og æblernes syden paa pladen,0
hørte hvor det knagede i dem hørte det trods stormens og bølgernes larm hun græd ikke men løb om til alle sider og raabte paa fader raabte det hvinende ind i stormen til hun var hæs og næppe kunde faa en lyd frem stirrede med dobbelt store øjne ud i,1
en sporvogn klingrede af sted igennem gaden men denne lyd tabte sig snart og fodgængerne syntes at gaa langsomt og at tale halvhøjt naar han passerede dem forbi hørte han undertiden en løsreven stump af en samtale hvad var det for et besynderligt sprog var det kønt eller det modsatte det lød ham saa fremmed,1
„ kan du ikke huske gyritte “ henvendte han sig til hende „ hvor glad du blev den gang min søsters indbydelse kom til ebba “,0
„ naa lad mig saa høre hvad det var du vilde bede mig om hundrede daler fil en ny kjole “,0
vægede samtaler trængte fra gaden ind i værelset og bag disse fremspringende lyd fornam man uafbrudt en dump støj som om hele byen laa i et mumlende knurr,1
vægteren raabte eet og det gamle uhr der ikke vilde give ham noget efter i aarvaagenhed slog 19 ou saa troer jeg nok jeg faldt isøvn,0
var mange » hvor kjørte olga og rammel hen « spurgte saa mab og beredte sig til at gaa,0
ja sagde karl det er god tid godaften og de gav hinanden haanden de gik mens sporvognsklokkerne klang og droskehestene travede,1
det kom som et skrig,0
imod sig ihænde hans excellence var en kjæltring af profession og gjorde sig derfor aldrig skyldig i nogen blottelse,0
paa villavejene kimede mælkekuske med deres klokker fiskerkællinger raabte drosker rullede forbi og sporvogne klingrede af sted med rystende bjælder,1
den eneste lyd han hørte var den udenfor posterede skildvagt trin,1
trak han i klokken og hørte dens sagte lyd lidt efter lød der trin døren aabnedes — der — der stod hun,1
alles øjne heftede sig af og til paa ham men han lod som om han sket ikke lagde mærke dertil han dansede med en elegance og en lethed som lod formode at dansen var hans rette element og naar man tog i betragtning at denne mand allerede var til aarene,0
han stemmede sig krampagtigt med hænder og fødder fast mod fadets sider for ikke at gjøre nogen støj og aandede først atter da politiet var færdig med undersøgelsen og forlod kjælderen,0
„ hvadfornoget angrer på “,0
dig fordrer jeg ingen tak for thi det har jo kun været saa ringe begrundet paa at min evne har været saa ringe,0
kunne saae dem bortvendt derfra “,0
en mand af ham “,0
— tine hvad gør de ved deres dækketøj sagde moderen der var inde i stuen igen og var falden ned i en anden stol det skiftede hun med hos degnens,0
„ i vil altsaa bruge tvang imod hende “ spurgte fru kirsten,0
var det hans tanke hvad denne stolte gamle mand vel vilde sige hvis han anede hvilken del han fuldmægtigen havde haft i datterens skæbne,0
eftertænksom sad hun endnu en stund paa sengekanten og skuede drømmende ind i lysets flammer da reiste hun sig mekanisk greb hun efter glasset — tog karaffen og heldte glasset fuldt,0
— væer rolig derfor beppa sagde herbert venligt denne gang har hun løiet,0
det har vel ikke så ’ n hast med det sa han og trak tilside de mørke gardiner fra et vindu mod en gartnerhave med høit gjærde hun la med glæde mærke til da det blev lidt lysere eller lidt mindre mørkt at hans ansigt hadde fået en fin sygelig rødme hun,0
når arbejdsvognene kørte ned til havnen kunne det godt rumle hen over brostenene ekvipagerne der kørte til langelinie havde ofte gummiringe på hjulene engang da admiralinde richelieu der boede overfor os var meget syg blev flere læs med bark spredt ud på gaden for at tage af for støjen forskellen på ” forhus ” og ” baghus ” var enorm,1
forstaaelse hos dem « lagde hun hurtig til » carlsen maaské « det lød noget spydigt,0
„ her ud med dig paa døren øjeblikkelig “ lød det derpaa i en højstemt tone fra hr korreborre mere støj og tummel blandet med angstfulde raab af skrigende kvinder en dør blev slaaet voldsomt i og alt var stille,1
søndagsfriheden paa nogle faå eftermiddagstimer denne bagatel var nok for mig til at give afkald paa de gode og magelige dage jeg havde for at bytte dem med arbejde fra morgen til aften under akkompagnement af maskinernes rumlen dette énsformige spektakkel som jeg hadede,1
det der forestod hende strækkede hende ikke hun stolede fast paa at gud jo sluttelig vilde føre alt til det gode,0
whiske i vinstuer tryglen om naadig kredit,1
mit elskede barn min egen gerda,0
du har din frihed sagde han,0
saaledes var freden nu ogsaa sluttet imellem de to mænd,0
ovre paa den anden side gaden vrælede et barn inde bag blanke sorte ruder og et steds længer henne var der lyd af vand som dryppede i vand — gaar de ikke med op et øjeblik sagde saa marie vi koger en kop kaffe og har det rart lidt endnu,1
de gik tavse frem mod bredgade og paa torvet blev der ganske stille man hørte intet uden det jævne fodtrin af natbetjenten der mekanisk gik frem og tilbage vogtende den slumrende bys fred og sæder,1
du var mig ret aldrig en moder god thi drikker jeg nu dit hjerteblod “,0
min værste fjende nu junot faar du lejlighed til at hævne dit fangenskab efter ægypten,0
„ skonnerten brænder hr assistent “ sagde hans med haanden til hatten,0
„ har du ogsaa rigtig forstaaet mig hvad jeg sagde “ udbrød han „ jeg siger at den gamle orden stal gjenoprettes i enhver henseende og intet skal blive tilbage der kan minde om oprøret — intet hører du det “,0
hun var ganske ung i det højeste en fjorten—femten aar gammel,0
— ei ei et suk fra et saaret hjærte men forstil eder ikke page i er ikke hvad i syntes at være —,0
« ja kaffe ja » bedstemor lo lydløst « vores rare frue kommer nok med kaffe til bedstemor » hun nikked tillidsfuldt —,0
„ byttet bliver dog altid hovedsagen for det maa ikke glemmes af nair røverrederne blive ødelagle og røverne udryddede saa behøver handelsmanden ingen fil af ledsage og beskytte sig og hvor bliver saa de vikinger af dm før havde nok af bestille “,0
— susanne,0
der hørtes i dette øjeblik støj uden for huset der blev raabt og skreget af mange stemmer,0
begyndte at læse det lød som en surren af en masse bier,0
— lad os nu tænke os at de ikke forlangte det — saa vilde enhver af mine bekendte være fuldstændig berettiget til at le mig ud,0
den eneste lyd der afbrød nattens stilhed var deres egne skridt samt blæsten der af og til ruflede i træernes bladløse grene,0
— bravo bravo lød det rundt omkring ham — ja mine venner vedblev henningsen jeg indseer at de har forslaaet mig — den lille gavstrik gud amor har drevet sit spil » — han har skudt pile ind i to hjerter i to hjerter hvis besiddere vi alle fjende med,0
alting er i bevægelse og larmen vokser begynder ved fabrikerne ved værfterne de mekaniske værksteder sagbrugene blander sig med vognrammel og menneskelige stemmer gennemskæres af en og anden dampfløjte hvis piben stiger til himmels som en jamrende straale og slaar endelig sammen over de store torve saa hele byen er indhyllet i et uhyre brus,1
ham falde skam var nu forladt sejren var vor og skydningc horte efterhaanden op gaden var lys af d brændende huse og jeg fandt omsider brunck,0
længere kom han ikke thi i dette øjeblik hørtes der fra trappen en dump lyd som af et tungt legeme der falder,1
som kan lyde fra menneskemasser,1
— det undrer i sandhed ogsaa mig at han ikke er kommen endnu fortsatte endelig altaverde der først nu tog del i samtalen,0
den unge rektorfrue lagde sine hænder over knæet betragtede stundom sin mand og sendte stundom erik et undersøgende nysgjerrigt sideblik i et langt adagioforedrag sønte hendes mand uden at nævne navne fra o 1,0
i et af sine svar tog hun endelig mod til sig og bad ham om at fremskynde hjæmrejsen hun havde sat sig for i et og alt at være ham tro og det forekom hende en troløshed at være ene med sine ’ tanker med disse tanker hvis forvirrede flugt man,0
» naa naa — ja gut siden du er saa ræd for den drammen saaskal vi dreje nøglen om i skabet der har du den gutten min — — og gaa saa du ud efter lys — og kanske du ogsaa kan vække nogen og bede dem om lidt varm kamillethé,0
— han lugter af øl sagde en kælling og bøjede sig over den mishandlede,0
latter og støj slog fra baghaven langt ud over marken katinka aabnede laagen og gik ind,1
men fra gaden begyndte der at lyde støj og larm derop,1
og saa blev ogsaa han staaende og der var ingen anden lyd i stuen end jørgens graad — saa — saa — rejs dig nu op barn og faa den graad standset hører du — tag dig sammen jørgen du har da mindst grund til at græde,1
men alligevel maatte han stadig tilbage til det og se sig dum og døv paa det og lytte sig blind til dets underlige blændende lyd han vidste ikke rigtig hvilken sans det egentlig var som angrebes af havet og om natten da han lod sig purre ud for at se,0
hun støttede kinden op mod stoleryggen og saa med et træt smil ned paa fru petersens hænde1 der hvide og velnærede besindigt arbejdede paa en blonde,0
alligevel ikke til at kimse ad,0
og hvis han nu engang blev lej hende og forlod hende så vilde det vel gå som moren havde spåd at hun blev det værste som fan ’ s i verden moren og faren og søskenene ja — ossen di nu havde det dem fik hun nok ikke se mere for til,0
ved afskeden greb den lykkelige anna kongens haand og vædede den med sine glædestaarer — for al denne lykke kan vi takke vort tilfældige møde med deres majestæt hvorledes skal vi kunde bevise vor taknemmelighed kongen svarede rørt,0
stammer helt ud i blaa dis og alle tav de der var ingen lyd i luften uden et vissent blads raslen nu og da og et hanegal langt borte,1
„ hvilket “,0
ovenfor husene opefter bærget løvskog hvori bartrærne dog atter har begynt sin stille krig engang har nemlig barskogen været alene her på bærget,0
da slog et uhr sex ved denne lyd sprang hun op,0
med angst og bæven ventede hun paa en tiltale af logiværtinden som allerede fra klokken fem krøb omkrig i stuen og snart lod denne eller hin gjenstand falde paa gulvet eller med saamegen støj som mulig flyttede den fra det ene sted til det andet,1
hine tider saa er den det endnu thi de menneskelige lidenskaber blive altid de samme hvad enten man klæder sig i pantser og plade eller i sort klædes frakke “,0
jeg var syg mod slutningen af kirketjenesten havde seet paa mig netop med det udtryk som samme morgen damen med rosen — stille bleg vemodigt som den der saa gjerne vilde hjelpe men ikke kan,0
„ ja de kan tro — jeg bliver nok den stærkeste “,0
hun vilde paalægge sig selv at vente et aar og søge at udvikle sig selv som menneske og vordende hustru og hun vilde sige sven at han ikke skulde være bunden — hun vilde ikke engang skrive til ham — før — før hun kunde gøre det med en jublende,0
» det gør det ogsaa her mellem dannede mennesker « sagde v adler,0
ude blev der larm af og til kom en skrattende klirrende lyd og imellem hørtes latter og brølende hurraraab en gade eller to var maaské imellem men saa højt lød det dog at en sovende maatte blive vækket drejeren og eli saa ’ paa hinanden,1
hver dygtig mand er general over sin egen hær hver god poet maa lide og savne — paa det at han kan synge stærke sange hvert menneske maa bære livets tilskikkelser i sin ransel indtil han træt lægger sig ned ved siden af den snoede gang og siger tak for,0
et hoved tittede ind ad den modsatte dør og strar efter kom baron von sympfens hele skikkelse tilsyne,0
ingen hest undgaaer den,0
» jo værs ’ god døren er ikke lukket af «,0
i den aabne dør viste sig — romano,0
hun sad og stirrede hen for sig med hænderne i skjødet saa ganske fordybet i sit emne og sine erindringer at hun næsten glemte hvem hun talte til,0
misunde den lykkelige hyrde det der idag er hændet ham “,0
hun knælede ned i vinduet og bad af sit fulde hjerte til gud og bønnen gav hendes sjæl ro og forjog de mørke tanker hun klædte sig af gik tilsengs og sagde „ gud i himlen bevar mig for den frie tanke lad mig prøve modgang og smerte men lad mig,0
vinden susede med en egen hvislende lyd hen over sandhøjene og den stride marehalm tunge skyer fore hen ad himlen og havet begyndte af komme i bevægelse palle kunde høre af bølgerne brød sig over revlerne mørkt var det uden om ham mørkt inde i ham bitterhed mod bedstefaderen fordi,1
athos vilde overtale ham men den gamle var standhaftig,0
r „ tak jeg er sgu ’ nte døv — mutter jeg synes man har hørt noget om ham i mellemtiden noget han er blevet eller har gjort jo der stod sgu i avisen noget af blandet beskaffenhed om en axel andersen og du sagde det var ham “ fru r livlig „ nej at,0
„ boer de her i huset med forlov “ spurgte gunder efter at der i nogle øieblikke havde fundet en gjensidig taushed sted,0
den fremmede rakte ham sin haand,0
ligeoverfor i gaarden er der et vaskeri hvor han idelig kan høre vandet løbe igennem renden med en rislende søvndyssende lyd,1
» hvorfor ikke,0
ud som om et kæmpedyr dér havde havt natteleje men i baggrunden er det atter skov som med lange blaanende buer kamme og kupler afgrænser synskredsen,0
den gamle zigeunerske hvis blege rynkede ansigt opklaredes af et uhyggeligt grin over de mange skillinger og firskillinger der gled ned paa hendes tallerken gik sin vante rande fra den ene til den anden,0
der indunder havde der længe staaet en raadvild mand og lyttet til de halvt undertrykte lyd af stemmer og glas fra pavillonen snart vilde han gaa igjen snart droges han nærmere næsten som han krympede sig men bestandig nærmere,0
bestiller her velbyrdige herre «,0
stærkt at der af og til hørtes en knittrende lyd inde i røret « der har vi hende igjen » udbrød han strax efter og vendte sig imod døraabningen hvor ingrid atter viste sig hun var slank og velbygget det blonde haar hang i rige fletninger ned over nakken panden var hvid,1
